X/D:Y:Z:Zd
167.800000	15.350000	41.750000	0.021900
172.800000	-15.350000	41.750000	-0.002174
172.800000	0.000000	41.750000	0.006026
172.800000	15.350000	41.750000	0.019526
177.800000	-15.350000	41.750000	-0.004748
177.800000	0.000000	41.750000	0.001253
177.800000	15.350000	41.750000	0.015953
182.800000	-15.350000	41.750000	-0.008622
182.800000	0.000000	41.750000	0.000779
182.800000	15.350000	41.750000	0.013479
187.800000	-15.350000	41.750000	-0.006495
187.800000	0.000000	41.750000	-0.000294
187.800000	15.350000	41.750000	0.009905
192.800000	-15.350000	41.750000	-0.009669
192.800000	0.000000	41.750000	-0.002668
192.800000	15.350000	41.750000	0.007632
197.800000	-15.350000	41.750000	-0.014643
197.800000	0.000000	41.750000	-0.008042
197.800000	15.350000	41.750000	0.002258
202.800000	-15.350000	41.750000	-0.016416
202.800000	0.000000	41.750000	-0.012315
202.800000	15.350000	41.750000	0.003484
207.800000	-15.350000	41.750000	-0.016590
207.800000	0.000000	41.750000	-0.011989
207.800000	15.350000	41.750000	-0.000789
212.800000	-15.350000	41.750000	-0.020664
212.800000	0.000000	41.750000	-0.018563
212.800000	15.350000	41.750000	-0.006063
217.800000	-15.350000	41.750000	-0.024637
217.800000	0.000000	41.750000	-0.018536
217.800000	15.350000	41.750000	-0.008936
222.800000	-15.350000	41.750000	-0.029011
222.800000	0.000000	41.750000	-0.024610
222.800000	15.350000	41.750000	-0.013610
227.800000	-15.350000	41.750000	-0.033985
227.800000	0.000000	41.750000	-0.025684
227.800000	15.350000	41.750000	-0.019084
232.800000	-15.350000	41.750000	-0.035758
232.800000	0.000000	41.750000	-0.033657
232.800000	15.350000	41.750000	-0.020957
237.800000	-15.350000	41.750000	-0.039132
237.800000	0.000000	41.750000	-0.035331
237.800000	15.350000	41.750000	-0.024231
242.800000	-15.350000	41.750000	-0.041406
242.800000	0.000000	41.750000	-0.038205
242.800000	15.350000	41.750000	-0.028405
272.200000	-15.350000	43.250000	0.018462
272.200000	0.000000	43.250000	0.019762
272.200000	15.350000	43.250000	0.026262
277.200000	-15.350000	43.250000	0.015688
277.200000	0.000000	43.250000	0.015189
277.200000	15.350000	43.250000	0.021189
282.200000	-15.350000	43.250000	0.010214
282.200000	0.000000	43.250000	0.013615
282.200000	15.350000	43.250000	0.020015
287.200000	-15.350000	43.250000	0.008840
287.200000	0.000000	43.250000	0.010841
287.200000	15.350000	43.250000	0.018241
292.200000	-15.350000	43.250000	0.009767
292.200000	0.000000	43.250000	0.008468
292.200000	15.350000	43.250000	0.015868
297.200000	-15.350000	43.250000	0.005593
297.200000	0.000000	43.250000	0.006094
297.200000	15.350000	43.250000	0.013394
302.200000	-15.350000	43.250000	0.005119
302.200000	0.000000	43.250000	0.005220
302.200000	15.350000	43.250000	0.012120
307.200000	-15.350000	43.250000	0.007046
307.200000	0.000000	43.250000	0.003447
307.200000	15.350000	43.250000	0.010647
312.200000	-15.350000	43.250000	0.004572
312.200000	0.000000	43.250000	0.001473
312.200000	15.350000	43.250000	0.009673
317.200000	-15.350000	43.250000	0.002199
317.200000	0.000000	43.250000	0.000499
317.200000	15.350000	43.250000	0.009399
322.200000	-15.350000	43.250000	-0.000275
322.200000	0.000000	43.250000	0.000626
322.200000	15.350000	43.250000	0.007126
327.200000	-15.350000	43.250000	0.000951
327.200000	0.000000	43.250000	-0.000348
327.200000	15.350000	43.250000	0.006452
332.200000	-15.350000	43.250000	-0.001222
332.200000	0.000000	43.250000	0.000178
332.200000	15.350000	43.250000	0.008278
337.200000	-15.350000	43.250000	-0.002096
337.200000	0.000000	43.250000	-0.003895
337.200000	15.350000	43.250000	0.004705
342.200000	-15.350000	43.250000	-0.000370
342.200000	0.000000	43.250000	-0.006069
342.200000	15.350000	43.250000	0.002531
347.200000	-15.350000	43.250000	-0.007143
347.200000	0.000000	43.250000	-0.009442
347.200000	15.350000	43.250000	-0.001943
352.200000	-15.350000	43.250000	-0.007816
352.200000	0.000000	43.250000	-0.011516
352.200000	15.350000	43.250000	-0.005216
357.200000	-15.350000	43.250000	-0.008690
357.200000	0.000000	43.250000	-0.018290
357.200000	15.350000	43.250000	-0.008490
362.200000	-15.350000	43.250000	-0.015963
362.200000	0.000000	43.250000	-0.022863
362.200000	15.350000	43.250000	-0.014864
